time,open,high,low,close
1105367400,118.34,119.46001,117.5,118.24001
1106058600,118.05,119.62,116.64999,116.78
1106577000,117.09,117.75,116.37,117.42999
1107181800,117.97,120.42999,117.71001,120.23
1107786600,120.25,121.03999,119.25,120.77
1108391400,120.69,121.46001,119.89999,120.39
1109082600,119.89999,121.67,118.58,121.42999
1109601000,121.14999,122.83,120.03999,122.73
1110205800,122.66,123.25,120.16,120.39
1110810600,120.61,121.46001,118.14999,118.53999
1111415400,118.71001,118.92999,116.75,117.14
1112020200,117.42,118.99001,116.25,117.42999
1112621400,117.36,119.25999,116.74001,118
1113226200,118.28999,119.06,114.10001,114.14999
1113831000,114.12,116.5,113.55,115.57001
1114435800,115.86,116.77,113.97,115.75
1115040600,116.07001,118,115.52,117.09
1115645400,117.21001,118.08,114.8,115.72
1116250200,115.7,119.41,115.66,119.12
1116855000,119.21001,120.25,118.83,120.25
1117546200,120.08,120.92,119.39999,120.14999
1118064600,120.02,121.25,119.44,120.2
1118669400,119.94,121.89999,119.81,121.36
1119274200,121.08,121.94,118.84,118.98
1119879000,118.97,120.39999,118.75,119.53
1120570200,119.25,121.32001,118.25999,121.32001
1121088600,121.33,123.44,121.31,122.84
1121693400,122.5,123.73,122.05,123.53999
1122298200,123.41,124.64,122.37,123.74001
1122903000,123.83,124.74001,122.67,122.88
1123507800,123.17,124.5,122.38,123.06
1124112600,123.22,123.87,121.84,122.47
1124717400,122.58,123.23,120.67999,120.75999
1125322200,120.41,123.14999,120.38,122.27
1126013400,122.66,124.74001,122.64999,124.60001
1126531800,124.45,124.67,122.87,123.5
1127136600,123.47,123.61,120.44,121.44
1127741400,122.02,123.03999,121.02,123.03999
1128346200,122.96001,123.34,118.17,119.61
1128951000,119.67999,119.71001,116.88,118.67
1129555800,118.77,119.81,117.12,118.13
1130160600,118.44,120.53999,117.92999,119.8
1130769000,120.28999,122.66,120.13,122.11
1131373800,122.39999,123.86,121.75,123.75999
1131978600,123.75999,125.756,122.86,125.13
1132583400,125.14999,127.41,124.98,127.13
1133188200,127.25,127.27,125.28999,126.85001
1133793000,126.64,127.74001,125.48,126.33
1134397800,126.71001,128.57001,125.96001,126.36
1135002600,126.73,126.87,125.48,126.75999
1135693800,126.92,127.05,124.36,124.50999
1136298600,125.10001,128.58,124.39,128.44
1136817000,128.42,129.44,128.2,128.67999
1137508200,128.2,128.89999,125.97,125.97
1138026600,126.21001,128.66,125.84,128.53999
1138631400,128.44,128.81,126.14,126.27
1139236200,126.44,128.10001,125.39999,126.64
1139841000,126.57001,129.21001,123.64,128.81
1140532200,129.12,129.64999,128.28,129.41
1141050600,129.39999,130.07001,128.13,128.75999
1141655400,129.14,129.17999,127.17999,128.59
1142260200,128.84,131.47,128.53,130.62
1142865000,130.64,130.99001,129.45,130.21001
1143469800,130.03,130.98,129.05,129.83
1144071000,130.07001,131.39999,129.35001,129.53999
1144675800,129.71001,130.08,128.25,128.71001
1145280600,128.78999,131.86,128.02,131.14999
1145885400,130.92999,131.75,129.59,131.47
1146490200,131.47,132.8,130.32001,132.52
1147095000,132.50999,132.77,129.19,129.24001
1147699800,128.78999,130,125.8,127.10001
1148304600,126.28,128.38,124.75999,128.38
1148995800,127.97,129.42999,126.05,129
1149514200,128.78999,128.86,123.87,125.35001
1150119000,125.88,126.36,122.34,124.64999
1150723800,125.39999,125.7,123.55,124.44
1151328600,124.53999,127.66,123.64999,127.23
1151933400,127.42999,128.00999,126.28999,126.61
1152538200,126.94,127.42999,122.83,123.52
1153143000,123.5,126.3,122.39,123.95
1153747800,124.44,128.14,124.44,127.98
1154352600,127.66,129.42999,126.55,128.2
1154957400,127.89999,128.60001,126.28,127.00999
1155562200,127.63,130.69,126.92,130.69
1156167000,130.17999,130.52,129.19,129.81
1156771800,129.64999,131.58,129.64,131.42
1157463000,131.50999,131.85001,129.35001,130.28
1157981400,129.86,132.45,129.48,131.96001
1158586200,131.78999,132.77,131,131.47
1159191000,131.73,133.99001,131.05,133.58
1159795800,133.53999,135.41,132.34,135.00999
1160400600,134.85001,136.71001,134.3,136.63
1161005400,136.52,137.37,135.67,136.84
1161610200,136.56,139,136.39,137.91
1162218600,137.66,138.31,135.62,136.53999
1162823400,136.96001,139.14,136.86,138.24001
1163428200,138.17999,140.67999,138.07001,140.42
1164033000,140.3,141.16,139.94099,140.35001
1164637800,140.28,141.05,138.11,140.22
1165242600,140.25,142.3,140.23,141.42
1165847400,141.42,143.24001,140.89,142.34
1166452200,142.53999,142.88,140.67,140.75
1167143400,140.81,142.7,140.78,141.62
1167834600,142.25,142.86,140.38,140.53999
1168266600,140.82001,143.24001,140.25,143.24001
1168957800,143.07001,143.46001,142.31,142.82001
1169476200,143.07001,143.98,141.58,142.16
1170081000,142.19,144.95,141.74001,144.81
1170685800,144.7,145.36,143.39,143.94
1171290600,143.94,145.95,143.19,145.73
1171981800,145.56,146.42,144.06,145.3
1172500200,145.83,145.95,138.05,138.67
1173105000,137.92999,141.42,137.33,140.78
1173706200,140.42,141.34,136.75,138.53
1174311000,139.25999,143.81,138.5466,143.39
1174915800,143.5,143.64999,140.56,142
1175520600,142.16,144.44,140.89,144.24001
1176125400,144.64999,145.32001,143.34,145.32001
1176730200,145.83,148.62,145.82001,148.62
1177335000,148.37,149.8,147.32001,149.53
1177939800,149.64,151.12,147.67,150.92
1178544600,150.88,152.82001,149.27,150.86
1179149400,150.86,152.62,149.78999,152.62
1179754200,152.58,153.5,150.74001,151.69
1180445400,151.94,154.39999,151.34,154.08
1180963800,153.53999,154.39,149.06,151.03999
1181568600,150.92999,153.66,149.55,153.07001
1182173400,153.38,153.58,149.85001,150.55
1182778200,150.24001,151.64999,148.06,150.42999
1183383000,150.87,153.17,150.77,152.98
1183987800,153.16,155.46001,150.52,154.85001
1184592600,154.99001,156,152.28999,153.5
1185197400,154.17999,154.72,145.05,145.11
1185802200,145.92999,149.46001,143.2,143.8
1186407000,144.21001,150.59,142.53,144.71001
1187011800,146.5,148.35001,137,144.71001
1187616600,145.17,148.33,143.28999,148.33
1188221400,147.85001,148.5,143.46001,147.59
1188912600,147.45,149.98,145.25999,146.07001
1189431000,146.52,149.45,144.33,148.89999
1190035800,148.31,154.39,147.63,151.97
1190640600,152.42,153.19,150.47,152.58
1191245400,152.60001,156.10001,152.5,155.85001
1191850200,155.39,157.52,154.53999,156.33
1192455000,156.27,156.48,149.66,149.67
1193059800,148.86,153.62,148,153.62
1193664600,153.92999,155.27,149.21001,151.2
1194273000,149.64,152.11,144.89,145.14
1194877800,145.21001,149.39999,143.7,145.78999
1195482600,145.28,145.53,141.67,144.13
1196087400,144.42999,149.87,140.66,148.66
1196692200,148.19,151.5,146.31,150.91
1197297000,151.28,152.89,147.10001,147.17
1197901800,146.61,148.42,143.96001,148.13
1198506600,148.82001,149.67999,146.89999,147.3
1199111400,147.10001,147.6062,140.91,141.31
1199716200,141.81,142.89999,137.7,140.14999
1200321000,141.16,141.86,131.10001,132.06
1201012200,127.21001,136.75999,126,133.03999
1201530600,133.25999,139.61,132.06,139.58
1202135400,139.21001,139.3,131.73,133.07001
1202740200,133.10001,137.10001,132.03999,135.14
1203431400,136.69,137.60001,132.86,135.62
1203949800,135.53999,139.14,132.78,133.82001
1204554600,133.14,134.77,128.58,129.71001
1205155800,129.81,133.77,127.59,129.61
1205760600,126.57001,134.64999,126.07001,132.08
1206365400,133.31,135.81,131.06,131.50999
1206970200,131.28999,137.96001,131.09,136.89
1207575000,137.87,138.57001,133.00999,133.38
1208179800,133.19,139.56,132.33,138.48
1208784600,138.23,139.89,136.64,139.60001
1209389400,139.88,142.37,138.25999,141.50999
1209994200,141.05,142.2,138.45,138.89999
1210599000,139.25,142.87,138.73,142.66
1211203800,142.81,144.3,137.52,137.64
1211895000,137.8,140.92999,137.53,140.35001
1212413400,139.83,140.89,136.22,136.28999
1213018200,136.86,137.5,133.52,136.14999
1213623000,135.55,137.12,131.22,131.58
1214227800,132.09,133.39999,127.035,127.53
1214832600,127.89,129.16,124.99001,126.31
1215437400,126.78999,127.74001,122.49001,123.84
1216042200,125.25999,126.41589,120.02,125.98
1216647000,126.50999,129.14999,124.85001,125.48
1217251800,125.50999,128.60001,123.42,126.16
1217856600,126.03999,129.92999,124.75999,129.37
1218461400,129.47,131.50999,127.67,130.17
1219066200,130.42999,130.48,126.34,129.64999
1219671000,128.8,130.34,126.58,128.78999
1220362200,130.03,130.71001,122,124.42
1220880600,128.03999,128.24001,121.60001,126.09
1221485400,121.63,128,113.8,124.12
1222090200,124.4505,124.75,117.78999,120.85001
1222695000,119.17999,121.17999,109.67999,110.34
1223299800,107.14999,107.62,83.58,88.5
1223904600,93.87,105.53,86.53999,93.21001
1224509400,95.35001,99.10001,84,87.03999
1225114200,85.97,98.57001,83.7,96.83
1225722600,96.78,100.86,90.06,93.86
1226327400,95.21001,95.53,82.09,86.62
1226932200,86.38,88.56,74.34,79.52
1227537000,81.92,90.13,80.3614,90.09
1228141800,87.50999,88.42,81.86,87.92999
1228746600,90.34,92.38,85.2,88.99001
1229351400,89.02,92.42999,86.28999,88.19
1229956200,88.58,88.67,85.49001,87.16
1230561000,87.24001,93.44,85.60001,92.96001
1231165800,92.63,94.5533,85.36,89.09
1231770600,88.84,88.91,81.72,85.06
1232461800,84.23,85.05901,80.05,83.11
1232980200,83.59,87.95,82.21001,82.83
1233585000,81.57001,87.34,77.73,86.979
1234189800,86.96001,87.74001,81.05,82.75999
1234881000,80.16,82.95799,75.77,77.42
1235399400,78.27,79.6667,73.81,73.92999
1236004200,72.52,73.9169,67.10001,68.92
1236605400,67.95,76.98,67.73,76.09
1237210200,76.96001,81,75.45,76.71001
1237815000,78.74001,83.3,78.31,81.61
1238419800,79.8,84.61,77.96001,84.25999
1239024600,83.34,85.82001,81.50999,85.81
1239629400,84.92,87.64999,83.61,87.08
1240234200,85.53999,87.31,82.75,86.66
1240839000,85.67999,89.02,84.75999,87.89
1241443800,88.55,93.22,88.38,92.98
1242048600,91.7,92.11,88.14999,88.71001
1242653400,89.55,92.8,88.25999,89.02
1243344600,88.36,93.7,88.32001,92.53
1243863000,93.67,95.67,87.53,94.55
1244467800,93.84,96.11,93.03999,95.08
1245072600,93.96001,94.02,90.83,92.03999
1245677400,91.14,92.24001,88.85001,91.84
1246282200,92.11,93.23,89.75999,89.81
1246887000,88.94,89.92999,87,87.96001
1247491800,88.31,94.50999,87.59,94.13
1248096600,94.67999,98.14,94.19,98.06
1248701400,97.88,99.83,96.98,98.81
1249306200,99.85001,102.03,99.31,101.202
1249911000,100.74001,101.61,99.46001,100.78999
1250515800,98.85001,103.13,98.11501,102.97
1251120600,103.39,104.35001,101.94,103.38
1251725400,102.37,103.24001,99.57001,102.06
1252416600,103,105.3,102.39,104.77
1252935000,103.88,108.06,103.14999,106.72
1253539800,105.89,108.03,104.09,104.45
1254144600,104.85001,107.02,101.99001,102.49001
1254749400,102.89999,107.25999,102.60001,107.25999
1255354200,107.75999,109.71001,106.75999,108.89
1255959000,109.07001,110.31,107.5,108.08
1256563800,108.2,109.31,103.44,103.56
1257172200,104.13,107.39999,103.08,107.13
1257777000,107.95,110.82001,107.87,109.62
1258381800,110.38,111.69,109.00999,109.42999
1258986600,110.72,111.74001,108.28999,109.57001
1259591400,109.48,112.38,108.12,111.00999
1260196200,110.91,111.53,109.02,111.11
1260801000,111.87,112.13,105.476,110.21001
1261405800,110.75999,112.60001,110.75999,112.48
1262010600,112.89999,113.03,111.39,111.44
1262615400,112.37,114.62,111.50999,114.57001
1263220200,115.08,115.14,113.2,113.64
1263911400,113.62,115.13,109.09,109.21001
1264429800,110.21001,110.47,107.22,107.39
1265034600,108.14999,110.59,104.58,106.66
1265639400,106.74001,108.25,105.80991,108.03999
1266330600,108.86,111.57001,107.821,111.14
1266849000,111.55,111.58,108.94,110.74001
1267453800,111.2,114.34,111.17,114.25
1268058600,114.25999,115.97,113.87,115.46001
1268659800,115.25999,117.48,114.60001,115.97
1269264600,115.31,118.1666,115.24001,116.582
1269869400,117.16991,118.25,116.61,117.8
1270474200,118.25,119.60001,117.60001,119.55
1271079000,119.7,121.5654,118.75,119.36
1271683800,119.00999,121.86,118.47,121.8125
1272288600,121.85001,122.12,118.25,118.8125
1272893400,119.38,120.67999,105,111.25999
1273498200,115.81,117.67999,112.87,113.89
1274103000,114.2,115.22,105.36121,109.11501
1274707800,108.52,110.8,104.38,109.369
1275399000,108.35001,111.06,106.465,106.82001
1275917400,107.2,109.75,104.64999,109.67999
1276522200,110.52,112.42,109.39999,111.729
1277127000,113.12,113.2,106.77,107.86749
1277731800,108.03,108.32001,101.13,102.2
1278423000,103.64,107.97,101.88,107.96001
1278941400,107.60001,110.09,106.45,106.66
1279546200,107.05,110.57001,105.82001,110.41
1280151000,110.60001,112.28999,108.98,110.27
1280755800,111.99001,113.11,110.92,112.392
1281360600,112.92,113.17999,107.60001,108.31
1281965400,107.57001,110.39,106.74989,107.53
1282570200,108.03999,108.57001,104.28999,106.86
1283175000,106.58,110.99001,104.49001,110.89
1283866200,110.37,111.67999,109.55,111.48199
1284384600,112.58,113.28999,111.98,112.49001
1284989400,112.88,114.89999,112.17999,114.82001
1285594200,114.86,115.78999,113.17999,114.61
1286199000,114.37,116.86,113.17999,116.53751
1286803800,116.72,118.55,115.64999,117.7
1287408600,117.74001,119.09,116.02,118.347
1288013400,119.14,119.75999,117.25999,118.49001
1288618200,119.07001,122.92,117.85001,122.72501
1289226600,122.34,122.95,119.64999,120.198
1289831400,120.58,121.05,117.59,120.28999
1290436200,119.69,120.24001,117.99001,118.8
1291041000,118.5,123.03,117.74001,122.89
1291645800,122.63,124.60001,122.41,124.48
1292250600,125.05,125.23,123.75,124.3
1292855400,124.64,125.82001,123.98,125.60001
1293460200,125.13,126.2,125.03999,125.75
1294065000,126.71001,127.83,125.6969,127.14
1294669800,126.58,129.33,126.2,129.3
1295361000,129.17999,129.64,127.13,128.37
1295879400,128.285,130.35001,127.50999,127.72
1296484200,128.07001,131.2,127.75,131.14999
1297089000,131.44,133.28,131.3,133.11
1297693800,133.03,134.69,132.3167,134.53
1298385000,133.12,134.56149,129.7,132.33
1298903400,132.82001,133.69,130.35001,132.47
1299508200,132.86,133.15939,129.49001,130.84
1300109400,129.99001,130.48,125.28,127.75999
1300714200,129.35001,131.87,128.32001,131.3
1301319000,131.58,133.77,130.44,133.14999
1301923800,133.42999,134,132.31,132.86
1302528600,133,133.45,130.27,132.03999
1303133400,130.59,133.84,129.50999,133.78
1303738200,133.67999,136.57001,133.2,136.42999
1304343000,137.07001,137.17999,133.02,134.2
1304947800,134.19,136.11,133.39,134.03999
1305552600,133.56,135.03,132.12,133.61
1306157400,131.98,133.87,131.38,133.50999
1306848600,134.77,134.9234,130.08,130.42
1307367000,130.09,130.36,127.25999,127.60001
1307971800,127.89,129.77,126.32001,127.05
1308576600,126.62,129.81,126.19,126.81
1309181400,126.89,134.10001,126.64,133.92
1309872600,133.78,135.7,133.11,134.39999
1310391000,132.75,133.22,130.67999,131.69
1310995800,131.08,134.82001,129.63,134.58
1311600600,133.3,134.49001,127.96671,129.33
1312205400,130.84,130.96001,116.86,120.08
1312810200,116.91,120.1218,110.27,118.12
1313415000,119.19,121.2,112.5,112.64
1314019800,115.17,119.39999,112.41,117.97
1314624600,119.56,123.50999,117.42999,117.85001
1315315800,114.39,120.94,114.38,115.92
1315834200,114.47,121.97,114.05,121.521
1316439000,119.53,121.99001,111.3,113.53999
1317043800,114.61,119.56,112.98,113.14999
1317648600,112.49001,117.245,107.42999,115.71001
1318253400,117.67999,122.60001,117.67,122.57001
1318858200,121.99001,124.12,119.2,123.97
1319463000,124.17,129.42,122.21001,128.60001
1320067800,127.16,128.6239,121.52,125.481
1320676200,125.39,128.02,122.86,126.66
1321281000,126.19,127.45,121.23,121.979
1321885800,120.2,120.35001,116.2,116.34
1322490600,119.53999,126.5,118.82001,124.86
1323095400,126.84,127.25999,123.64999,126.05
1323700200,124.95,125.57001,121.3,121.59
1324305000,122.06,126.42999,120.03,126.39
1324996200,126.17,126.82001,124.73,125.5
1325601000,127.75999,128.38,126.42999,127.71001
1326119400,128,129.7,127.41,128.84
1326810600,130.08,131.95,128.89571,131.53999
1327329000,131.50999,133.39999,130.60001,131.82001
1327933800,130.50999,134.62,130.06,134.53999
1328538600,133.98,135.59,133.64,134.36099
1329143400,135.32001,136.6275,134.25,136.41
1329834600,136.73,137.2,135.5,136.92999
1330353000,136.02,138.19,135.8,137.312
1330957800,137.10001,137.92999,134.36,137.57001
1331559000,137.55,140.78,137.09,140.3
1332163800,140.21001,141.28,138.55,139.64999
1332768600,140.64999,141.83,139.09,140.81
1333373400,140.64,142.21001,139.25999,139.78999
1333978200,138.03,139.84441,135.75999,137.14
1334583000,137.84,139.36,136.58,137.95
1335187800,136.53999,140.78999,135.94,140.39
1335792600,140.11,141.66,136.92,137
1336397400,136.50999,137.56,134.49001,135.61
1337002200,134.31,135.6144,129.55,129.74001
1337607000,130.16,133.23,129.95,132.10001
1338298200,133.16,133.92999,128.16,128.16
1338816600,128.39,133.53,127.13499,133.10001
1339421400,134.17,134.25999,131.16,134.14
1340026200,133.58,136.25,132.33,133.46001
1340631000,132.05,136.27,130.85001,136.105
1341235800,136.48,137.8,134.85001,135.49001
1341840600,135.38,136.23,132.60001,135.75
1342445400,135.44,138.17999,134.55,136.47
1343050200,134.47,139.07001,133.03,138.675
1343655000,138.52,139.64,135.58,139.349
1344259800,139.72,140.92,139.56,140.84
1344864600,140.60001,142.3,140.03999,142.17999
1345469400,141.98,143.09,140.22,141.50999
1346074200,141.89,142.08,140.19,141.16
1346765400,141.03999,144.39,140.13,144.33
1347283800,144.19,148.11,143.46001,147.24001
1347888600,146.94,147.19,145.63,145.87
1348493400,145.14999,146.24001,142.95,143.97
1349098200,144.52,147.16,143.83,146.14
1349703000,145.60001,146.12309,142.58,142.89
1350307800,143.23,146.52,142.77,143.3896
1350912600,143.14999,143.67,140.39,141.35001
1351517400,141.85001,143.72,140.67999,141.56
1352125800,141.35001,143.52,137.55,138.16
1352730600,138.59,139.25,134.7,136.37
1353335400,137.89999,141.39999,136.4057,141.35001
1353940200,140.64999,142.50999,139,142.155
1354545000,142.8,142.92,140.37,142.41499
1355149800,142.21001,144.55,141.88,142.1051
1355754600,142.47,145.58,141.94,142.78999
1356359400,142.48,142.71001,139.87,140.03
1356964200,139.66,146.61,139.53999,146.37
1357569000,145.85001,147.14999,144.98,147.07001
1358173800,146.89,148.49001,146.2,148.33
1358865000,148.33,150.25,147.98,150.25
1359383400,150.28999,151.42,149.50999,151.24001
1359988200,150.32001,151.89,149.42999,151.8
1360593000,151.74001,152.61,151.3938,152.11
1361284200,152.37,153.28,149.94,151.89
1361802600,152.63,152.87,148.73,152.11
1362407400,151.75999,155.64999,151.52,155.44
1363008600,155.325,156.8,155.13,155.83
1363613400,154.34,155.95,153.59,155.60001
1364218200,156.00999,156.85001,154.35001,156.67
1364823000,156.59,157.21001,153.77,155.158
1365427800,155.27,159.71001,154.75,158.8
1366032600,158,158.13,153.55,155.48
1366637400,155.78,159.27,154.75,158.24001
1367242200,158.67,161.88,158.10001,161.368
1367847000,161.49001,163.7,161.42,163.41
1368451800,163.2,167.03999,162.82001,166.94
1369056600,166.78,169.07001,163.94,165.308
1369747800,167.03999,167.78,163.13,163.44501
1370266200,163.83,165.10001,160.25,164.8
1370871000,165.31,165.39999,161.3,163.175
1371475800,164.28999,165.99001,157.47,159.07001
1372080600,157.41,161.82001,155.73,160.42
1372685400,161.25999,163.08,160.22,163.02
1373290200,163.86,167.9332,163.0838,167.50999
1373895000,167.97,169.27,167.07001,169.17
1374499800,169.41,169.86,167.52,169.11
1375104600,168.67999,170.9725,168.11,170.95
1375709400,170.57001,170.96001,168.55,169.31
1376314200,168.46001,169.89999,165.5,165.83
1376919000,165.64,166.83,164.19,166.62
1377523800,166.78999,167.3,163.05,163.64999
1378215000,165.23,166.98,163.7,166.03999
1378733400,166.45,169.56,166.45,169.33
1379338200,171.16,173.60001,170.03999,170.72
1379943000,170.49001,170.64999,168.47,168.909
1380547800,167.48,169.5,166.84,168.89
1381152600,167.42,170.32001,164.53,170.25999
1381757400,169.21001,174.50999,169.08,174.388
1382362200,174.45,176,173.96001,175.95
1382967000,175.89,177.51,175.22,176.21
1383575400,176.69,177.64,174.76,177.29
1384180200,177.12,180.12,176.09,180.05
1384785000,180.35,180.83,177.98,180.81
1385389800,181.13,181.75,180.37,181
1385994600,181.09,181.43,178.35,180.94
1386599400,181.47,181.67,177.76,178.11
1387204200,178.95,181.99,177.32,181.56
1387809000,182.41,184.18,182.065,183.845
1388413800,183.87,184.69,182.48,182.885
1389018600,183.47,184.22,182.08,184.14
1389623400,183.71,184.94,181.34,183.635
1390314600,184.7,184.77,178.83,178.89
1390833000,179.06,179.81,176.88,178.18
1391437800,177.95,179.87,173.71,179.68
1392042600,179.7,184.36,179.21,184.02
1392733800,184.19,184.95,182.6,183.89
1393252200,184.28,187.15,184.2,186.29
1393857000,184.69,188.96,183.75,188.26
1394458200,187.94,188.71,184.44,184.66
1395063000,185.59,189.0239,185.47,186.2
1395667800,186.82,187.34,183.9,185.49
1396272600,186.65,189.7,185.5216,186.4
1396877400,185.9,187.17,181.31,181.51
1397482200,182.93,186.91,181.44,186.39
1398087000,186.44,188.4,185.87,186.29
1398691800,187.05,189.14,184.96,188.06
1399296600,187.14,189.05,186.01,187.96
1399901400,188.76,190.42,186.48,188.05
1400506200,187.69,190.48,187.07,190.35
1401197400,191.05,192.8,190.95,192.68
1401715800,192.95,195.43,191.97,195.375
1402320600,195.35,196.05,193.11,194.13
1402925400,193.89,196.6,193.66,195.94
1403530200,195.97,196.5,194.13,195.82
1404135000,195.7,198.29,195.53,198.2
1404739800,197.82,197.98,195.06,196.61
1405344600,197.61,198.26,195.43,197.7099
1405949400,197.09,199.06,196.43,197.72
1406554200,197.76,198.45,191.57,192.5
1407159000,192.87,194.3,190.55,193.24
1407763800,193.965,196.65,192.94,195.72
1408368600,196.8,199.76,196.69,199.19
1408973400,200.14,200.82,199.1502,200.71
1409664600,200.97,201.58,199.41,201.11
1410183000,200.92,201.21,198.56,199.13
1410787800,199.16,201.899,198.38,200.7
1411392600,200.35,200.38,196.27,197.9
1411997400,196.2,198.3,192.35,196.52
1412602200,197.34,197.6,190.49,190.54
1413207000,190.46,191.15,181.92,188.47
1413811800,188.13,196.49,188.07,196.43
1414416600,195.73,201.82,195.03,201.66
1415025000,201.92,203.5999,200.06,203.34
1415629800,203.38,204.83,203.13,204.24
1416234600,203.85,207.8445,203.65,206.68
1416839400,207.17,207.87,206.8,207.2
1417444200,206.4,208.47,205.38,208
1418049000,207.52,208.12,200.85,200.89
1418653800,201.98,212.97,197.86,206.52
1419258600,206.75,208.85,206.46,208.44
1419863400,208.22,208.97,204.18,205.43
1420468200,204.17,206.42,198.855,204.25
1421073000,204.41,205.48,198.55,201.63
1421764200,202.4,206.26,200.17,204.97
1422282600,204.71,205.56,198.68,199.45
1422887400,200.05,207.24,197.86,205.55
1423492200,204.77,209.84,204.135,209.78
1424183400,209.4,211.33,208.73,211.239
1424701800,210.94,212.24,210.48,210.66
1425306600,210.78,212.06,207.1,207.5
1425907800,207.74,208.79,204.4,205.8272
1426512600,206.71,211.27,205.8641,210.41
1427117400,210.42,211.11,204.12,205.74
1427722200,206.98,208.61,204.51,206.435
1428327000,205.37,210.09,205.21,210.04
1428931800,209.87,211.04,207.01,207.95
1429536600,209.06,211.97,208.9,211.6499
1430141400,212.33,212.48,207.62,210.72
1430746200,211.23,212.02,206.76,211.62
1431351000,211.57,212.61,208.62,212.44
1431955800,212.24,213.78,212.16,212.99
1432647000,212.4,212.98,210.2,211.14
1433165400,211.94,212.67,208.98,209.77
1433770200,209.64,212.09,207.69,210.01
1434375000,208.64,213.34,207.79,210.81
1434979800,211.905,212.59,209.16,209.82
1435584600,208.045,209.828,205.28,207.31
1436189400,205.77,208.17,204.11,207.48
1436794200,208.99,212.55,208.94,212.48
1437399000,212.75,213.18,207.6,208
1438003800,206.94,211.45,206.26,210.5
1438608600,210.46,211.31,206.87,207.95
1439213400,209.28,210.67,205.36,209.42
1439818200,208.71,210.68,197.52,197.63
1440423000,187.49,199.835,182.4,199.28
1441027800,198.11,199.125,190.73,192.59
1441719000,195.94,199.47,194.25,196.74
1442237400,196.95,202.89,194.96,195.45
1442842200,196.44,197.68,190.56,192.85
1443447000,191.78,195.03,186.93,195
1444051800,196.46,201.9,196.33,201.33
1444656600,201.42,203.29,198.94,203.27
1445261400,202.5,207.95,201.65,207.51
1445866200,207.3,209.44,205.79,207.93
1446474600,208.32,211.66,208.17,210.04
1447079400,209.31,209.49,202.435,202.54
1447684200,202.32,210.12,202.18,209.3108
1448289000,209.38,209.98,207.41,209.56
1448893800,209.75,211,204.7511,209.62
1449498600,209.23,209.7295,201.51,201.88
1450103400,202.07,208.48,199.83,200.0208
1450708200,201.41,206.33,200.09,205.68
1451313000,204.86,207.79,203.87,203.87
1451917800,200.49,201.9,191.58,191.923
1452522600,193.01,194.86,185.52,187.81
1453213800,189.96,190.76,181.02,190.52
1453732200,189.92,193.88,187.06,193.7208
1454337000,192.53,194.58,187.1,187.95
1454941800,185.77,188.34,181.09,186.63
1455633000,188.77,193.32,187.63,192
1456151400,193.87,196.68,189.32,195.0892
1456756200,195.11,201.35,193.33,200.43
1457361000,199.34,202.81,197.38,202.76
1457962200,202.16,205.23,201.05,204.38
1458567000,204.07,205.23,201.74,203.12
1459171800,203.61,207.14,202.4,206.92
1459776600,206.83,207.07,203.09,204.4992
1460381400,205.25,208.6,203.7,207.78
1460986200,207.14,210.92,207,208.97
1461591000,208.26,209.81,205.03,206.3308
1462195800,206.92,208.18,203.88,205.72
1462800600,205.57,208.54,204.38,204.76
1463405400,204.96,207.34,202.78,205.49
1464010200,205.51,210.25,204.985,210.24
1464701400,210.56,210.93,208.86,210.28
1465219800,210.7,212.52,209.43,210.07
1465824600,209.36,210.37,205.59,206.52
1466429400,208.82,210.87,202.72,203.13
1467034200,201.59,210.49,198.65,209.9208
1467725400,208.95,212.94,207.06,212.65
1468243800,213.19,217.0125,212.95,215.83
1468848600,215.97,217.37,215.63,217.24
1469453400,217,217.54,215.62,217.12
1470058200,217.19,218.23,214.25,218.18
1470663000,218.4,218.94,217.23,218.46
1471267800,218.89,219.5,217.02,218.54
1471872600,218.26,219.6,216.25,217.29
1472477400,217.44,218.87,216.03,218.37
1473168600,218.7,219.22,213.25,213.28
1473687000,212.39,216.81,212.31,213.37
1474291800,214.13,217.53,213.03,215.99
1474896600,215.02,217.12,213.62,216.3
1475501400,215.82,216.3,213.99,215.04
1476106200,216.155,216.7,211.21,213.12
1476711000,213.09,214.64,212.17,213.98
1477315800,215,215.32,211.71,212.54
1477920600,212.93,213.19,208.38,208.55
1478529000,211.45,218.31,211.3,216.42
1479133800,217.03,219.27,215.72,218.5
1479738600,219.17,221.56,219,221.52
1480343400,221.16,221.82,219.15,219.68
1480948200,220.65,226.53,220.42,226.51
1481553000,226.4,228.34,224.67,225.04
1482157800,225.25,226.57,224.92,225.71
1482849000,226.02,226.73,222.73,223.53
1483453800,225.04,227.75,223.8837,227.21
1483972200,226.91,227.45,224.955,227.05
1484663400,226.31,227.31,225.41,226.74
1485181800,226.35,229.71,225.27,228.97
1485786600,228.17,229.55,226.32,229.34
1486391400,228.87,231.77,228.31,231.51
1486996200,232.08,235.155,232.05,235.09
1487687400,235.52,236.9,235.41,236.74
1488205800,236.64,240.32,236.015,238.42
1488810600,237.5,238.12,235.74,237.69
1489411800,237.62,239.44,236.19,237.03
1490016600,237.03,237.61,232.96,233.86
1490621400,231.93,236.52,231.61,235.74
